comment;
"Só teve um erro , vc fala q a google é sua melhor amiga e tudo mais .... aí a bichinha vai ser burra e fala NÃO ENTENDI ou DESCULPE NÃO ENTENDI e o App é ótimo pois vc consegue interagir com o Google";
"Só usa se aceitar deixar o Google Assistente Salva e Compartilhar nossas informações com terceiros (Parceiros do Google), fala sério Equipe Google, Ninguém quer isso, e não adianta dizer que é para melhorar a experiência e que podemos acessar e excluir depois, ninguém quer se dar o trabalho[.]";
Somente expõe pesquisas relacionadas...frustante[.];
somente pelo comando de voz nao funciona no redmi note 8[.];
"Somente uma estrela, por não estar disponivel na versão 8.1 do Android, no celular Galaxy J7 Prime";
soque o Google assistente não e atualizado a muito tempo;
"sou apenas mais um com problema neste app que não funciona no meu Motorola on One Vision, lamentável que em aqui várias resenhas e nenhuma respondida, que assistente virtual e pessoal péssimo";
"Sou cego e preciso dele pra usar vários apps, inclusive o WhatsApp! (Quem está escrevendo é outra pessoa)";
sou chile a fjica o timbre de voz chileno ai nao consigo usar muito [.];
Sumiu;
Super lento não carrega nada;
"ta atuvando sozinho,LIXO! Atualiza que volta a ser toooop";
ta bem ruim;
"Tá bugando demais, não consigo dar comandos";
ta bulgando muinto;
"Tá chato demais toda hora tem que atualizar a voz , orivel";
"tá disponível não era nem pra tá na play store, ou então façam uma maneira de dar certo no meu dispositivo, sei que não sou só eu que passei por isso, tentem resolver isso";
Ta dizendo que não é compatível com esse dispositivo é meu telefone é um Galaxy j6 2018;
"tá dizendo que não está disponível no meu dispositivo tenho todos os requisitos, tudo que falaram site já fiz e";
Ta dizendo que nao ta no dispositivo;
Tá falhando muito não tá respondendo minhas perguntas e Qando responde eli demora muito;
Tá faltando atualização de 2020;
"Ta informando que para meu aparelho não esta disponível, meu celular e j7 prime";
ta longe de ser bom não sabe quantos anos eu tenho;
"Ta muito bugado, eu ativo o Ok Google";
"Tá muito lento no meu Moto G6, as vezes falo ok google diversas vezes e ele não abre!";
"ta muito ruim no meu celular nao estar Disponível, meu celular é J7 Metal";
"Tá péssimo, não reconhece minha voz ou fala que o microfone não funciona";
Tá ruim o app;
Ta travado! Nem abre! Depois que atualizou ficou uma droga!!;
Tah muito ruim ajuda as vezes mais mesmo assim ele é muito baixo;
Talvez eu reteste numa versão futura[.];
"tambem estava achando ótimo,";
Também não consigo ativar o OK GOOGLE não funciona no J7 PRO;
TAMBÉM NÃO FUNCIONA O DIGITADOR DE VOZ[.];
Também não reconhece voz de ninguém[.];
"Também tem que dar uma melhorada no comando de ativar por voz, o meu não ativa sempre e as vezes ativa sozinho só isso bjs";
"Tanto faz se for em português ou inglês, find my phone ou encontre meu fone (ele não sabe o que é telefone) retornam às vezes ele encontrando e o fazendo tocar e várias vezes ele dizendo que só pode se conectar a disp…";
"Tantos anos e ainda não há portugues de portugal, que incompetentes...";
"tarefas ele só abre o App e manda eu fazer, sendo que eu mandei o Google fazer";
Tava Bom Mais Agora ñ Ta Reconhecendo Minha Voz Falo Ok Google e Nao Entra;
Tela do telemóvel fica escuricido e não arranca[.];
tela principal do assistente;
Tem acionado sem comando de voz;
Tem alguns proble;
tem conciemcia do que se tornor meu aparelho tem nececidade de amasenar tantas coisa o que tem ocorrido em tudo limpesar sem espaços[.];
Tem gente com Android 5.0 conseguindo instalar e usar e cmg diz que o app não funciona pq está faltando algo �;
tem hora fica meio chato;
"tem muito a melhorar, como colocar mais interações, corrigir bugs, turbinar a inteligência artificial";
"Tem muito oq evoluir ainda, Atende o comando ok Google";
"Tem que ficar falando ok google toda hora, e mesmo falando corretamente, alguns comandos ela não entende[.]";
Tem que melhorar em muito estou disposto colaborar ajudar tenho algumas ideias bom seria se pudesse também mudar o nome do assistente;
tem tempos que tento alterar a voz do assistente como descreve em ajuda;
tem um coisa como você se chama além de ser Google assistente como é seu nome;
Tem um problema no google assitente parece que cuando eu to fazendo alguma coisa donada abre o google assistente e sempre acha alguma resposta sendo que não escrevi nada para ele;
Tem vezes q eu falo palavras nada a ver e do nada abre o Google;
Tenho a casa automatizada e não consegui usar;
"Tenho o Google Assistente no meu dispositivo, ‘no entanto’ quando clico para configurar minha voz, o app fecha, instalei esse app na tentativa de sanar esse problema, ‘porém’ não adiantou, até irei desinstalar e instalar a Alexa[.]";
Tenho quase q gritar e falar igual ao um robô Ok Google;
"Tenho todas as definições ativas e qua do digo ok Google fora da app, ela não funciona[.]";
Tenho todas as opções para poder usar mais ainda diz q meu celular n é compativel;
"Tenho todos os requisitos que é pedido, e não consigo usar o Google assistente";
"tenho um bom celular, ‘porém’ não é compatível com o app";
"Tenho um Galáxy J1 2016, de 480×800 pixels e Android® 5.1.1. Na realidade, o app não deveria estar disponível no meu dispositivo, pois ainda de não ter total suporte, quando instalo aparece um breve erro: O Google Assistente não está disponível neste dispositivo, então peço para os desenvolvedores";
Tenho um Galaxy S9 e toda vez que abro o google assistente o celular trava por completo;
Tenho um modelo de celular LG k10 e deu q não é compativel;
"Tenho um moto G6 e não consigo configurar minha voz de forma nenhuma no dispositivo, já fiz em diversos lugares diferentes e não grava de forma nenhuma minha voz";
tenho um moto Z3 play já tentei de tudo e não funciona belo app Google não presta pra nada[.];
Tenho um nest mini e meio q ficou chato da esse comando sempre;
"Tenho um ótimo celular e tudo necessário, ‘porém’ diz que não é compatível !";
Tenho um Samsung S7 Edge e não funciona;
"tenho um telefone caro ‘‘mas’ ’ não posso usar como deveria, o comando Voice Match, que prometia grandes coisas, não funciona mais, isso parece propaganda enganosa, dizer ok Google, pra facilitar as tarefas, isso nem é beta, ja é o segundo aparelho celular que troco pra ter a tecnologia na palma da mão,…Resenha completa";
"Tentei diversas vezes colocar a Google assistente no meu celular,";
Tentei instalar e recebi a mensagem: O Google assistente não está disponível nesse dispositivo;
Tentei instalar no samsung s9 e o app não funciona;
Tentei usar ‘‘mas’ ’ continua com bugs esta um lixo;
Tento arrumar ‘‘mas’ ’ não está dando[.];
Tento ativar o botão e não responde;
Tento configurar o voice match e simplesmente não é possível[.];
"tento instalar e aparece a mensagem que não é compatível com o cel s7edge, não sei pq,pois no início,logo quando comprei o aparelho funcionava :(";
Terrível;
Terrível não é compatível com meu celular;
Tinha o google assistente no meu s10 q simplesmente sumiu;
tinha que ser uma palavra chave para abrir o apo sem tocar;
"Tipo quando eu peço alguma coisa o app entende outra coisa, ou quando eu peço para tocar algum canto o app faz outro comando";
tirando o facto de eu ter de instalar Google para aceder e não está a dar!!!;
"tiraram a opção de selecionar texto da tela,eu usava muito,espero que coloquem de volta";
Tive que desinstalar;
to começando a ter proble;
To instalando por que meu ok google da tela inicial sumiu�‍♂️;
to puto com esse app n posso faze nada q aparece como se eu tivesse falado okay google;
Tô quase trocando pelo do concorre;
Tô realmente muito triste[.];
Toda hora tem um anúncio ����������������������������������������������������������������������������������������”;
toda vez que abro o app ele pede pra entrar em configurações... assim fica difícil de usar[.];
toda vez que eu falo ok Google é como se reiniciasse uma modelo de voz toda a vez eu queria que ajeitase isso;
toda vez que eu falo ok Google o celular não desbloqueia e também com a tela ligada fico um milhão de vezes falando ok Google e nada;
"Toda vez que eu vou configurar a minha voz com o Ok Google , da um erro e é somente no Google assistente";
"Toda vez que eu vou lá em Acessar com Voice match, ele pede para cadastrar a voz";
Toda vez que falo Ok Google ele nao funciona;
Toda vez que peço para ela repetir a palavra[.];
Toda vez que preciso usar ele pede novamente para ativar o serviço;
"toda vez que vou jogar eu perco porque o APP abre sozinho porque falo uma palavra, mais quando eu falo ok Google não abre";
"Todo desbloqueio de celular ele aparece na tela, tirando o foco do que ia produzir, toda troca de internet, seja 4g, wi-fi, 3g, ele aparece pra atrapalhar";
Todos os comandos estão sendo pelo teclado[.];
"Todos os comandos funcionam normal, só a data e hora como por exemplo que horas são que não funcionam mais[.]";
Trava é eu saio do nada depois dessa atualização travo muito só sei que o app e bom tbm meu celular é Motorola e6;
Trava e fecha sozinho;
"Trava muito, qua";
Travou tudo;
Travou tudo;
"Triste, meu telefone tem tudo o nescessário pra pegar o Google assistente e não pega pq meu telefone só tem 934 MB de ram Muita crueldade isso, pensem nessas pessoas que tem um telefone meio ruim";
"Troquei de aparelho celular A 30s Samsung,não estou conseguindo configurar o Voice [.]";
troquei de aparelho e o assistente simplesmente não funciona na opção Voice match;
"Troquei de aparelho que já tem a configuração e não ativa o reconhecimento de voz, ‘‘mas’ ’ no outro aparelho continua funcionando normalmente[.]";
tudo agora é no silêncio;
"Tudo fica congelado, todos os outros aplicativos também[.]";
Tudo que falo responde que algo deu errado [.][.][.][.];
"Uai, é só em alguns modelos? Não é pra todos os androids?";
"Ultimamente eu não sei qual o motivo, eu estou no meio de uma conversa com alguém, e a assistente simplesmente ativa e começa a falar com vc e atrapalha sua conversa, as vezes estou numa conversa importante e ela liga começa a gravar toda sua conversa e pesquisa, não é a primeira vez, e fiquei saben…";
Ultimamente não quer permitir configuração dentro do App do Alarme[.][.][.];
ultimamente vem apresentando alguns bugs;
"ultimamente, no meu modelos Huawei Honor 10, o app não tem funcionado bem, pois sempre que prexiso dele tenho que ir nas configurações do meu celular e permitir o funcionamento do app, além de que o app não reconhece minha voz! Por favor, corrijam esses erros";
"UM APLICATIVO QUE TANTOS PAGAM PAU NA INTERNET E SER UM FRACASSO NO MEU A30, NÃO GOSTEI, DESCULPA OS FÃS DE GOOGLE ASSISTENTE !";
"um ass pess que nao é pessoal, varios erros ex, vc salva sua voz do nada ele esquece e ate uma pessoa falando na tv ativa o app, os comandos como bom dia, hora funciona certo hora nao, vc faz perguntas e na maioria ele nao responde com comando de voz, mesmo ativado a opção toda vez vc tem q chamar";
Um dia eu to usando o aplicativo numa boa ai eu desinstalo e resolvo instalar de novo e simplesmente não funciona mais;
Um lixo essa assistente!!!;
Um lixo ja baixei u^;
Um lixo não consigo entrar oq fala que eu n tenho o que precisa ‘‘mas’ ’ eu tenho tudo certinho;
